Parameters: 3780356
Epoch	Kappa (val)	IoU (val)	F1 (val)	R (val)	P (val)
102		0.9466		0.9028		0.9489		0.9295		0.9691
103		0.9430		0.8966		0.9455		0.9171		0.9757
104		0.9437		0.8977		0.9461		0.9152		0.9791
105		0.9463		0.9024		0.9487		0.9279		0.9704
106		0.9524		0.9129		0.9545		0.9374		0.9723
107		0.9556		0.9185		0.9575		0.9428		0.9727
108		0.9438		0.8980		0.9462		0.9247		0.9688
109		0.9424		0.8956		0.9449		0.9188		0.9726
110		0.9437		0.8978		0.9461		0.9153		0.9791
111		0.9456		0.9011		0.9480		0.9265		0.9705
112		0.9435		0.8974		0.9459		0.9198		0.9736
113		0.9358		0.8843		0.9386		0.9073		0.9721
114		0.9442		0.8987		0.9466		0.9212		0.9735
115		0.9463		0.9024		0.9487		0.9301		0.9680
116		0.9437		0.8978		0.9461		0.9184		0.9756
117		0.9449		0.8999		0.9473		0.9276		0.9679
118		0.9483		0.9057		0.9505		0.9280		0.9742
119		0.9384		0.8887		0.9411		0.9090		0.9755
120		0.9462		0.9022		0.9486		0.9238		0.9747
121		0.9403		0.8920		0.9429		0.9103		0.9779
122		0.9464		0.9025		0.9487		0.9214		0.9777
123		0.9410		0.8931		0.9435		0.9118		0.9775
124		0.9455		0.9010		0.9479		0.9225		0.9748
125		0.9538		0.9154		0.9559		0.9428		0.9693
126		0.9353		0.8835		0.9381		0.9084		0.9699
127		0.9524		0.9129		0.9545		0.9432		0.9660
128		0.9508		0.9101		0.9529		0.9371		0.9693
129		0.9442		0.8986		0.9466		0.9188		0.9762
130		0.9485		0.9060		0.9507		0.9307		0.9716
131		0.9498		0.9083		0.9519		0.9346		0.9699
132		0.9487		0.9064		0.9509		0.9278		0.9751
133		0.9489		0.9069		0.9512		0.9373		0.9654
134		0.9465		0.9027		0.9489		0.9272		0.9716
135		0.9497		0.9082		0.9519		0.9328		0.9717
136		0.9471		0.9037		0.9494		0.9320		0.9675
137		0.9491		0.9072		0.9513		0.9264		0.9777
138		0.9521		0.9123		0.9542		0.9411		0.9675
139		0.9492		0.9073		0.9514		0.9311		0.9726
140		0.9394		0.8904		0.9420		0.9152		0.9705
141		0.9489		0.9069		0.9512		0.9360		0.9669
142		0.9478		0.9049		0.9501		0.9300		0.9710
143		0.9444		0.8991		0.9469		0.9274		0.9672
144		0.9464		0.9024		0.9487		0.9245		0.9742
145		0.9425		0.8957		0.9450		0.9203		0.9711
146		0.9464		0.9024		0.9487		0.9275		0.9709
147		0.9478		0.9049		0.9501		0.9327		0.9682
148		0.9451		0.9001		0.9474		0.9239		0.9722
149		0.9507		0.9100		0.9529		0.9370		0.9693
150		0.9504		0.9095		0.9526		0.9329		0.9731
151		0.9452		0.9005		0.9476		0.9287		0.9673
152		0.9449		0.8999		0.9473		0.9253		0.9703
153		0.9460		0.9017		0.9483		0.9224		0.9757
154		0.9495		0.9079		0.9517		0.9318		0.9725
155		0.9521		0.9124		0.9542		0.9368		0.9723
156		0.9284		0.8718		0.9315		0.9010		0.9642
157		0.9442		0.8986		0.9466		0.9191		0.9757
158		0.9473		0.9041		0.9496		0.9272		0.9731
159		0.9429		0.8963		0.9453		0.9158		0.9768
160		0.9469		0.9033		0.9492		0.9274		0.9720
161		0.9459		0.9015		0.9482		0.9197		0.9786
162		0.9371		0.8864		0.9398		0.9106		0.9710
163		0.9453		0.9006		0.9477		0.9264		0.9701
164		0.9442		0.8986		0.9466		0.9269		0.9671
165		0.9468		0.9031		0.9491		0.9302		0.9688
166		0.9457		0.9012		0.9480		0.9258		0.9714
167		0.9445		0.8991		0.9469		0.9242		0.9707
168		0.9479		0.9051		0.9502		0.9315		0.9696
169		0.9470		0.9034		0.9493		0.9254		0.9743
170		0.9458		0.9014		0.9481		0.9189		0.9792
171		0.9490		0.9069		0.9512		0.9315		0.9718
172		0.9460		0.9017		0.9483		0.9253		0.9725
173		0.9465		0.9026		0.9488		0.9269		0.9718
174		0.9478		0.9049		0.9501		0.9270		0.9744
175		0.9485		0.9061		0.9507		0.9304		0.9719
176		0.9482		0.9055		0.9504		0.9332		0.9683
177		0.9457		0.9013		0.9481		0.9256		0.9717
178		0.9512		0.9109		0.9534		0.9351		0.9723
179		0.9486		0.9063		0.9509		0.9317		0.9709
180		0.9466		0.9028		0.9489		0.9286		0.9702
181		0.9468		0.9032		0.9491		0.9297		0.9694
182		0.9481		0.9054		0.9503		0.9302		0.9714
183		0.9471		0.9037		0.9494		0.9264		0.9736
184		0.9485		0.9062		0.9508		0.9288		0.9739
185		0.9476		0.9046		0.9499		0.9272		0.9737
186		0.9475		0.9045		0.9498		0.9298		0.9708
187		0.9479		0.9051		0.9502		0.9322		0.9689
188		0.9451		0.9003		0.9475		0.9245		0.9717
189		0.9455		0.9009		0.9479		0.9240		0.9730
190		0.9470		0.9035		0.9493		0.9279		0.9717
191		0.9444		0.8990		0.9468		0.9255		0.9691
192		0.9465		0.9027		0.9489		0.9324		0.9660
193		0.9479		0.9051		0.9502		0.9324		0.9687
194		0.9443		0.8988		0.9467		0.9207		0.9742
195		0.9465		0.9027		0.9488		0.9258		0.9731
196		0.9465		0.9027		0.9488		0.9284		0.9702
197		0.9458		0.9014		0.9482		0.9238		0.9739
198		0.9464		0.9025		0.9488		0.9246		0.9743
199		0.9453		0.9005		0.9476		0.9246		0.9718
200		0.9463		0.9022		0.9486		0.9267		0.9715
201		0.9455		0.9009		0.9479		0.9260		0.9708
202		0.9469		0.9034		0.9492		0.9261		0.9736
203		0.9459		0.9016		0.9483		0.9233		0.9746
204		0.9461		0.9019		0.9484		0.9247		0.9734
205		0.9472		0.9039		0.9495		0.9290		0.9710
206		0.9462		0.9021		0.9485		0.9262		0.9719
207		0.9455		0.9008		0.9478		0.9231		0.9739
208		0.9465		0.9026		0.9488		0.9265		0.9722
209		0.9469		0.9033		0.9492		0.9275		0.9719
210		0.9457		0.9013		0.9481		0.9246		0.9728
Test		0.9515		0.9113		0.9536		0.9430		0.9644
