Parameters: 3780356
Epoch	Kappa (val)	IoU (val)	F1 (val)	R (val)	P (val)
102		0.9134		0.8468		0.9170		0.9047		0.9297
103		0.9149		0.8492		0.9185		0.9123		0.9247
104		0.9117		0.8439		0.9153		0.9116		0.9191
105		0.9134		0.8467		0.9170		0.9100		0.9241
106		0.9095		0.8402		0.9132		0.8912		0.9363
107		0.9103		0.8417		0.9140		0.9114		0.9167
108		0.9063		0.8351		0.9101		0.8940		0.9268
109		0.9120		0.8444		0.9157		0.9072		0.9243
110		0.9098		0.8408		0.9135		0.9030		0.9243
111		0.9105		0.8419		0.9142		0.9009		0.9279
112		0.9144		0.8483		0.9180		0.9139		0.9220
113		0.9132		0.8464		0.9168		0.9066		0.9273
114		0.9101		0.8412		0.9138		0.8925		0.9361
115		0.9127		0.8456		0.9163		0.9064		0.9265
116		0.9123		0.8449		0.9160		0.9077		0.9243
117		0.9128		0.8457		0.9164		0.9036		0.9295
118		0.9123		0.8449		0.9160		0.9137		0.9182
119		0.9111		0.8429		0.9148		0.9132		0.9163
120		0.9122		0.8448		0.9158		0.9086		0.9232
121		0.9093		0.8400		0.9131		0.9093		0.9168
122		0.9124		0.8450		0.9160		0.9058		0.9264
123		0.9137		0.8473		0.9173		0.9073		0.9275
124		0.9116		0.8438		0.9153		0.9151		0.9154
125		0.9140		0.8477		0.9176		0.9151		0.9201
126		0.9099		0.8411		0.9137		0.9060		0.9215
127		0.9105		0.8420		0.9142		0.9121		0.9164
128		0.9108		0.8424		0.9145		0.9085		0.9205
129		0.9125		0.8453		0.9162		0.9095		0.9229
130		0.9118		0.8440		0.9154		0.9081		0.9229
131		0.9119		0.8443		0.9156		0.9158		0.9154
132		0.9142		0.8481		0.9178		0.9156		0.9200
133		0.9095		0.8402		0.9132		0.8919		0.9355
134		0.9134		0.8466		0.9170		0.9080		0.9261
135		0.9126		0.8455		0.9163		0.9166		0.9160
136		0.9137		0.8473		0.9173		0.9212		0.9135
137		0.9121		0.8447		0.9158		0.9176		0.9141
138		0.9114		0.8434		0.9150		0.9064		0.9239
139		0.9125		0.8453		0.9162		0.9140		0.9183
140		0.9126		0.8455		0.9163		0.9103		0.9223
141		0.9139		0.8476		0.9175		0.9122		0.9230
142		0.9132		0.8463		0.9168		0.9051		0.9287
143		0.9137		0.8472		0.9173		0.9132		0.9214
144		0.9136		0.8472		0.9173		0.9186		0.9159
145		0.9137		0.8473		0.9173		0.9133		0.9214
146		0.9139		0.8476		0.9175		0.9149		0.9201
147		0.9124		0.8451		0.9160		0.9055		0.9269
148		0.9136		0.8471		0.9172		0.9118		0.9226
149		0.9118		0.8441		0.9155		0.9117		0.9193
150		0.9121		0.8446		0.9157		0.9048		0.9270
151		0.9145		0.8485		0.9181		0.9183		0.9178
152		0.9121		0.8447		0.9158		0.9165		0.9152
153		0.9143		0.8483		0.9179		0.9134		0.9225
154		0.9130		0.8461		0.9167		0.9160		0.9173
155		0.9146		0.8488		0.9182		0.9112		0.9254
156		0.9137		0.8473		0.9173		0.9148		0.9198
157		0.9129		0.8458		0.9165		0.9081		0.9250
158		0.9154		0.8500		0.9189		0.9120		0.9259
159		0.9127		0.8455		0.9163		0.9074		0.9254
160		0.9135		0.8470		0.9171		0.9101		0.9243
161		0.9139		0.8476		0.9175		0.9115		0.9236
162		0.9152		0.8497		0.9188		0.9162		0.9213
163		0.9146		0.8487		0.9182		0.9097		0.9268
164		0.9144		0.8484		0.9180		0.9145		0.9214
165		0.9152		0.8497		0.9188		0.9132		0.9244
166		0.9140		0.8477		0.9176		0.9103		0.9250
167		0.9147		0.8489		0.9183		0.9144		0.9222
168		0.9147		0.8489		0.9183		0.9125		0.9242
169		0.9142		0.8480		0.9178		0.9136		0.9219
170		0.9139		0.8475		0.9175		0.9129		0.9220
171		0.9141		0.8478		0.9176		0.9095		0.9259
172		0.9148		0.8491		0.9184		0.9105		0.9264
173		0.9147		0.8489		0.9183		0.9127		0.9240
174		0.9142		0.8480		0.9177		0.9097		0.9259
175		0.9153		0.8498		0.9188		0.9112		0.9265
176		0.9145		0.8486		0.9181		0.9100		0.9263
177		0.9144		0.8484		0.9180		0.9126		0.9234
178		0.9140		0.8478		0.9176		0.9133		0.9220
179		0.9142		0.8480		0.9177		0.9135		0.9220
180		0.9144		0.8484		0.9180		0.9140		0.9220
Test		0.9129		0.8472		0.9173		0.9059		0.9290
